Id,SMILES,source,TA98,TA100,TA102,TA1535,TA1537,Overall,Partition
3562,CNc1ccc2ncc(C)nc2c1C,isssty,1,1,-1,-1,-1,1,External
3563,CNc1ccc2ncc(-c3ccccc3)nc2c1C,isssty,1,1,-1,-1,-1,1,Train
3564,Nc1ccnc2ccccc12,isssty,0,0,-1,-1,-1,-1,Train
3565,Nc1cc2c3c(ccc2c2ccccc12)[C@H](O)[C@@H](O)C=C3,isssty,0,1,-1,-1,-1,1,External
3566,Nc1ccc2ncccc2c1,isssty,0,0,-1,-1,-1,-1,External
3567,COC(=O)C1=CCCN(N=O)C1,isssty,1,1,-1,-1,-1,1,Train
3568,Nc1ccc2cccnc2c1,isssty,1,1,-1,-1,-1,1,Train
3569,O=[N+]([O-])C1=Cc2cccc3cccc(c23)O1,isssty,0,1,-1,-1,-1,1,Internal
3570,COc1ccc2c3c(cccc13)OC([N+](=O)[O-])=C2,isssty,0,1,-1,-1,-1,1,External
3571,O=[N+]([O-])c1cnc2c(c1)nc1ccccn12,isssty,1,-1,-1,-1,-1,1,Train
3572,CC1=C(N=O)CNc2c1nc1c(C)cccn21,isssty,1,-1,-1,-1,-1,1,Train
3573,Cc1c([N+](=O)[O-])cnc2c1nc1c(C)cccn12,isssty,1,-1,-1,-1,-1,1,External
3574,CC(=O)Nc1ccc2ncccc2c1,isssty,0,1,-1,-1,-1,1,Train
3575,CC(=O)Nc1ccc2cccnc2c1,isssty,1,1,-1,-1,-1,1,Train
3576,CC(=O)Nc1ccc2ccccc2n1,isssty,0,0,-1,-1,-1,-1,Train
3577,O=C1NCCN1/N=C/c1ccc([N+](=O)[O-])o1,isssty,1,1,-1,-1,-1,1,Train
3578,CC(=O)Nc1cnc2ccccc2c1,isssty,0,0,-1,-1,-1,-1,Train
3579,CC(=O)Nc1ccnc2ccccc12,isssty,0,0,-1,-1,-1,-1,Train
3580,COc1cc2c(c3oc(=O)c4c(c13)CC[C@H]4O)[C@@H]1C=CO[C@@H]1O2,isssty,1,1,-1,-1,-1,1,Train
3581,CC(=O)Nc1cccc2ncccc12,isssty,0,0,-1,-1,-1,-1,Train
3582,CCc1ccccc1[N+](=O)[O-],isssty,0,0,-1,-1,-1,-1,Train
3583,CCc1ccc([N+](=O)[O-])cc1,isssty,0,0,-1,-1,-1,-1,Train
3584,O=[N+]([O-])c1cccc(O)c1[N+](=O)[O-],isssty,1,1,-1,-1,-1,1,Train
3585,O=[N+]([O-])c1ccc([N+](=O)[O-])c(O)c1,isssty,1,1,-1,-1,-1,1,External
3586,O=[N+]([O-])c1cccc([N+](=O)[O-])c1O,isssty,0,0,-1,-1,-1,-1,Train
3587,O=[N+]([O-])c1ccc(O)cc1[N+](=O)[O-],isssty,0,1,-1,-1,-1,1,Train
3588,Nc1c([N+](=O)[O-])cccc1[N+](=O)[O-],isssty,1,1,-1,-1,-1,1,Train
3589,COC(=O)c1oc([N+](=O)[O-])c(Cl)c1Cl,isssty,1,1,-1,-1,-1,1,Train
3590,CNS(=O)(=O)c1ccc(NC(C)=O)cc1,isssty,0,0,-1,-1,-1,-1,Train
3591,O=[N+]([O-])c1ccc(Br)cc1,isssty,0,1,-1,-1,-1,1,Train
3592,Cc1ccc(Cl)cc1[N+](=O)[O-],isssty,0,0,-1,-1,-1,-1,External
3593,Cc1cccc([N+](=O)[O-])c1C,isssty,0,0,-1,-1,-1,-1,Train
3594,Cc1cccc(C)c1[N+](=O)[O-],isssty,0,0,-1,-1,-1,-1,Train
3595,Cc1cc(C)cc([N+](=O)[O-])c1,isssty,0,0,-1,-1,-1,-1,External
3596,Cc1ccc(C)c([N+](=O)[O-])c1,isssty,0,1,-1,-1,-1,1,External
3597,Cc1cc(C)c([N+](=O)[O-])cc1[N+](=O)[O-],isssty,0,1,-1,-1,-1,1,Train
3598,O=C(O)c1ccc(Cl)c([N+](=O)[O-])c1,isssty,1,1,-1,-1,-1,1,Train
3599,O=C(O)c1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,isssty,1,1,-1,-1,-1,1,External
3600,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,isssty,1,1,-1,-1,-1,1,Train
3601,O=[N+]([O-])c1ccccc1S(=O)(=O)O,isssty,0,0,-1,-1,-1,-1,Internal
3602,O=[N+]([O-])c1cccc(S(=O)(=O)O)c1,isssty,0,0,-1,-1,-1,-1,Train
3603,O=[N+]([O-])c1ccc(S(=O)(=O)O)cc1,isssty,0,0,-1,-1,-1,-1,Internal
3604,O=[N+]([O-])c1cc(CCl)cc([N+](=O)[O-])c1,isssty,1,1,-1,-1,-1,1,Train
3605,NNc1ccc([N+](=O)[O-])cc1,isssty,1,1,-1,-1,-1,1,Train
3606,NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],isssty,1,1,-1,-1,-1,1,Train
3607,N#CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],isssty,1,1,-1,-1,-1,1,Train
3608,S=C=NCCc1ccccc1,isssty,1,0,-1,-1,-1,1,Train
3609,Cn1cc(C[C@@]2(O)C(=O)O[C@@H]3[C@H](O)CO[C@@]32O)c2ccccc21,isssty,1,1,-1,-1,-1,1,Train
3610,CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,isssty,-1,-1,1,-1,-1,1,Internal
3611,CC(=O)c1ccco1,isssty,1,0,-1,-1,-1,1,Train
3612,O=Cc1cccc(-c2ccccc2)c1,isssty,0,0,-1,-1,-1,-1,Train
3613,O=C1c2ccccc2-c2ccc3ccccc3c21,isssty,0,0,-1,-1,-1,-1,Train
3614,O=C1c2ccc3ccccc3c2-c2c1ccc1ccccc21,isssty,1,1,-1,-1,-1,1,Train
3615,Cc1cc2ncccc2c2ncn(C)c12,isssty,0,0,-1,-1,-1,-1,Train
3616,CC1CCC(NC(=O)N(CCCl)N=O)CC1,isssty,-1,1,-1,1,-1,1,Train
3617,CCC(=O)Nc1snc2ccccc12,isssty,-1,0,-1,-1,0,-1,Train
3618,O=C1c2ccccc2C([N+](=O)[O-])c2ccccc21,isssty,0,0,-1,-1,-1,-1,Train
3619,N#CC1=Cc2cccc3cccc1c23,isssty,0,1,-1,-1,-1,1,Train
3620,Nc1ccc(Oc2ccc(N)c(Cl)c2)cc1Cl,isssty,1,1,-1,-1,-1,1,Internal
3621,O=[N+]([O-])c1ccc2ncccc2c1,isssty,1,1,-1,-1,-1,1,Train
3622,c1ccc2c(c1)-c1cc3ccc4ccccc4c3cc1C1OC21,isssty,0,0,-1,-1,1,1,Train
3623,CCC(C)Br,isssty,-1,1,-1,1,-1,1,Train
3624,COCC(O)Cn1cc([N+](=O)[O-])nc1Cl,isssty,1,1,-1,-1,-1,1,Train
3625,COc1ccc2c(c1O)C(=O)c1ccccc1C2=O,isssty,0,0,-1,-1,-1,-1,Train
3626,Cc1ccc2c(c1)C(=O)c1cc(O)ccc1C2=O,isssty,1,1,-1,-1,-1,1,Train
3627,Cc1cc(O)c2c(c1O)C(=O)c1ccccc1C2=O,isssty,1,1,-1,-1,-1,1,Train
3628,COCc1c(O)cc2c(c1O)C(=O)c1ccccc1C2=O,isssty,1,1,-1,-1,-1,1,External
3629,COc1c(CO)c(O)cc2c1C(=O)c1ccccc1C2=O,isssty,0,1,-1,-1,-1,1,Internal
3630,COc1cc2c(c(OC)c1CO)C(=O)c1ccccc1C2=O,isssty,0,0,-1,-1,-1,-1,External
3631,CC(=O)OCc1c(O)cc2c(c1O)C(=O)c1ccccc1C2=O,isssty,1,1,-1,-1,-1,1,Train
3632,O=Cc1c(O)cc2c(c1O)C(=O)c1ccccc1C2=O,isssty,0,0,-1,-1,-1,-1,External
3633,COc1c(C=O)c(O)cc2c1C(=O)c1ccccc1C2=O,isssty,0,0,-1,-1,-1,-1,Internal
3634,O=C1c2ccccc2C(=O)c2c1cc(O)c(C(=O)O)c2O,isssty,0,0,-1,-1,-1,-1,External
3635,Nc1ncnc2c1ncn2[C@H]1O[C@@H](CO)C[C@@H]1O,isssty,1,1,-1,-1,-1,1,Train
3636,Oc1ccc2ccc3c4ccc5ccccc5c4c4c(c3c2c1O)O4,isssty,1,1,-1,-1,-1,1,Train
3637,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C(=O)CCC2(C)C)C(C)(C)CCC1=O,isssty,0,0,-1,-1,-1,-1,Internal
3638,C#CCc1ccc(COC(=O)C2C(C=C(C)C)C2(C)C)o1,isssty,0,1,-1,-1,-1,1,External
3639,C[C@@H]1CC[C@@H]2[C@H](C)[C@H]3[C@H](C[C@H]4[C@@H]5CC=C6C[C@H](O)CC[C@]6(C)[C@H]5CC[C@]34C)N2C1,isssty,0,0,-1,-1,-1,-1,Train
3640,C[C@@H]1CC[C@@H]2[C@H](C)[C@H]3[C@H](C[C@H]4[C@@H]5CC=C6C[C@H](O[C@H]7O[C@H](CO)[C@H](O[C@H]8O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]8O)[C@H](O)[C@@H]7O[C@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]7O)CC[C@]6(C)[C@H]5CC[C@]34C)N2C1,isssty,0,0,-1,-1,-1,-1,Train
3641,CC(=O)Nc1nc2c3cccnc3cc(C)c2n1C,isssty,1,-1,-1,-1,-1,1,External
3642,CCN(CC)N([O-])N=O,isssty,-1,1,-1,1,-1,1,Train
3643,CC(=O)Nc1nc2c3cccnc3ccc2n1C,isssty,1,-1,-1,-1,-1,1,External
3644,Oc1c2c(c3c(ccc4c3ccc3ccc5ccccc5c34)c1O)O2,isssty,1,1,-1,-1,-1,1,External
3645,C=COc1ccccc1,isssty,0,-1,-1,1,-1,1,External
3646,CCCCN(N=O)C(N)=O,isssty,-1,1,-1,1,-1,1,Train
3647,CCON(OC(C)=O)C(=O)c1ccccc1,isssty,1,1,-1,-1,-1,1,Train
3648,CC(=O)OCCCCCCCCONC(=O)c1ccccc1,isssty,1,1,-1,-1,-1,1,Train
3649,O=[N+]([O-])c1ccc2c(c1)nc(/C=N/OCc1ccccc1[N+](=O)[O-])n2Cc1ccccc1,isssty,1,1,-1,-1,-1,1,External
3650,O=[N+]([O-])c1cccc(CO/N=C/c2nc3cc([N+](=O)[O-])ccc3n2Cc2ccc(Cl)cc2)c1,isssty,0,0,-1,-1,-1,-1,Train
3651,O=[N+]([O-])c1ccc2c(c1)nc(/C=N/OCc1ccccc1[N+](=O)[O-])n2Cc1ccc(Cl)cc1Cl,isssty,1,1,-1,-1,-1,1,Train
3652,O=[N+]([O-])c1cccc(CO/N=C/c2nc3cc([N+](=O)[O-])ccc3n2Cc2ccc(F)cc2)c1,isssty,0,0,-1,-1,-1,-1,Train
3653,Cc1c(/C=N/OCc2cccc([N+](=O)[O-])c2)c2cc([N+](=O)[O-])ccc2n1Cc1ccccc1,isssty,1,1,-1,-1,-1,1,External
3654,Cc1c(/C=N/OCc2ccc(Cl)cc2)c2cc([N+](=O)[O-])ccc2n1Cc1ccccc1,isssty,0,0,-1,-1,-1,-1,Internal
3655,Cc1c(Cn2ccnc2)c2cc([N+](=O)[O-])ccc2n1Cc1ccccc1,isssty,1,1,-1,-1,-1,1,Internal
3656,ClCc1ccc2ccc3cccc4ccc1c2c34,isssty,1,1,-1,-1,-1,1,Train
3657,COc1ccc2nc3c(cc2c1)-c1cccc2cccc-3c12,isssty,1,1,-1,-1,-1,1,Internal
3658,Cc1ccc2nc3c(cc2c1)-c1cccc2cccc-3c12,isssty,0,0,-1,-1,-1,-1,Train
3659,Nc1ncnc2c1ncn2[C@@H]1C[C@@H](O)[C@H](CO)O1,isssty,0,0,-1,-1,-1,-1,Train
3660,O=C1CCCc2ccc3c([N+](=O)[O-])c4ccccc4cc3c21,isssty,0,0,-1,-1,-1,-1,Train
3661,CC1CCCC2(C)CCCCC12O,isssty,0,0,-1,-1,-1,-1,Train
3662,CC1(O)CC2CCC1(C)C2(C)C,isssty,0,0,-1,-1,-1,-1,Internal
3663,CC[C@@H](CO)NCCN[C@@H](CC)CO,isssty,0,0,-1,-1,-1,-1,Train
3664,C#CC(OC(=O)C1C(C=C(C)C)C1(C)C)/C(C)=C/CC,isssty,0,0,-1,-1,-1,-1,External
3665,[Cl][Pt-2]([Cl])([Cl])[Cl],isssty,1,1,-1,-1,-1,1,Train
3666,O[C@H]1[C@H]2O[C@H]2c2c(ccc3c4c5c(cccc5cc23)C=C4)[C@@H]1O,isssty,1,-1,-1,-1,-1,1,External
3667,O=N[O-].O=N[O-].[Pt+2],isssty,0,0,-1,-1,-1,-1,Train
3668,O=[N+]([O-])[Pt-2]([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],isssty,0,0,-1,-1,-1,-1,Train
3669,N#C[S][Pt-2]([S]C#N)([S]C#N)([S]C#N)([S]C#N)[S]C#N,isssty,0,0,-1,-1,-1,-1,Train
3670,[Br][Pt-2]([Br])([Br])([Br])([Br])[Br],isssty,0,0,-1,-1,-1,-1,External
3671,COCCOCCOP1(OCCOCCOC)=NP(OCCOCCOC)(OCCOCCOC)=NP(OCCOCCOC)(OCCOCCOC)=N1,isssty,0,0,-1,-1,-1,-1,External
3672,CP1(C)=NP(C)(C)=NP(C)(C)=N1,isssty,0,0,-1,-1,-1,-1,Train
3673,O=C(O)c1ccc(ON2P(Oc3ccc(C(=O)O)cc3)N=P(Oc3ccc(C(=O)O)cc3)(Oc3ccc(C(=O)O)cc3)N(Oc3ccc(C(=O)O)cc3)P2Oc2ccc(C(=O)O)cc2)cc1,isssty,0,0,-1,-1,-1,-1,External
3674,OCC1OC(O)C(O)C(OP2(OC3C(O)C(O)OC(CO)C3O)=NP(OC3C(O)C(O)OC(CO)C3O)(OC3C(O)C(O)OC(CO)C3O)=NP(OC3C(O)C(O)OC(CO)C3O)(OC3C(O)C(O)OC(CO)C3O)=N2)C1O,isssty,0,0,-1,-1,-1,-1,External
3675,Nc1cccc2c1-c1ccccc1C2,isssty,1,1,-1,0,0,1,Train
3676,Nc1ccc2c(ccc3ccccc32)c1,isssty,1,1,-1,1,1,1,Train
3677,CC(N)CCN,isssty,0,0,-1,-1,-1,-1,External
3678,[NH3+][C@H]1CCC[C@H]([NH3+])C1,isssty,0,0,-1,-1,-1,-1,External
3679,CC1(C)CC(N)CC(C)(CN)C1,isssty,0,0,-1,-1,-1,-1,Train
3680,Nc1ccc2ccc3ccccc3c2c1,isssty,1,1,-1,1,1,1,External
3681,Nc1ccc(Oc2cccc(Oc3ccc(N)cc3)c2)cc1,isssty,1,1,-1,-1,-1,1,Train
3682,CN1CCNCC1,isssty,0,0,-1,-1,-1,-1,Train
3683,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,isssty,0,0,-1,-1,-1,-1,Internal
3684,CN(C)C(=N)N(C)C,isssty,0,0,-1,-1,-1,-1,External
3685,CN1CCN(C)CC1,isssty,0,0,-1,-1,-1,-1,Train
3686,Nc1cc2ccc3cccc4ccc(c1)c2c34,isssty,1,1,-1,0,1,1,Train
3687,Cc1c(N=O)cccc1[N+](=O)[O-],isssty,0,0,-1,-1,-1,-1,Train
3688,C1CN2CCN1CC2,isssty,0,0,-1,-1,-1,-1,External
3689,Cc1c(N)cccc1[N-][N+](=O)c1cccc(N)c1C,isssty,1,0,-1,-1,-1,1,Internal
3690,CC(c1ccccc1)N(C)C,isssty,0,0,-1,-1,-1,-1,Train
3691,CC(=O)c1cccc([N-][N+](=O)c2ccc(N)c(C(C)=O)c2C)c1C,isssty,0,0,-1,-1,-1,-1,External
3692,CC(=O)c1cccc(/N=N/c2ccc(N)c(C(C)=O)c2C)c1C,isssty,0,0,-1,-1,-1,-1,Train
3693,CCCCN(CC(O)c1ccc(O)cc1)N=O,isssty,0,0,-1,-1,-1,-1,Train
3694,Nc1ccc2c3c(cccc13)-c1ccccc1-2,isssty,1,1,-1,0,1,1,Train
3695,CON(C)C(=O)Nc1ccc(Br)cc1,isssty,0,0,-1,-1,-1,-1,Train
3696,CNC(=O)N(C)c1nc2ccccc2s1,isssty,0,0,-1,-1,-1,-1,Train
3697,N[C@H](Cc1ccc(O)cc1)C(=O)O,isssty,0,0,-1,-1,-1,-1,Train
3698,COC1C(C(=O)O)OC(OC2C(C(=O)O)OC(C)C(O)C2O)C(O)C1O,isssty,0,0,-1,-1,-1,-1,Train
3699,O=[N+]([O-])c1ccc2[nH]c3ccc([N+](=O)[O-])cc3c2c1,isssty,1,-1,-1,-1,-1,1,Train
3700,O=[N+]([O-])c1cc2c(cc1O)[nH]c1ccccc12,isssty,1,-1,-1,-1,-1,1,Train
3701,O=[N+]([O-])c1cc2c([nH]c3ccccc32)c([N+](=O)[O-])c1O,isssty,1,-1,-1,-1,-1,1,Train
3702,O=[N+]([O-])c1ccc2[nH]c3c([N+](=O)[O-])c(O)c([N+](=O)[O-])cc3c2c1,isssty,1,-1,-1,-1,-1,1,Internal
3703,C1CSCSC1,isssty,1,1,-1,-1,-1,1,External
3704,c1ccc2c(c1)-c1c(ccc3ccccc13)C1OC21,isssty,1,1,-1,-1,-1,1,Train
3705,c1ccc2c(c1)-c1c(ccc3ccccc13)C1NC21,isssty,1,1,-1,-1,-1,1,Train
3706,CC(=O)Nc1ccc(S(N)(=O)=O)cc1,isssty,0,0,-1,-1,-1,-1,Internal
3707,CNS(=O)(=O)c1ccc(N)cc1,isssty,0,0,-1,-1,-1,-1,Train
3708,CCN(CC)S(=O)(=O)c1ccc(N)cc1,isssty,0,0,-1,-1,-1,-1,Train
3709,CCN(CC)S(=O)(=O)c1ccc(NC(C)=O)cc1,isssty,0,0,-1,-1,-1,-1,Train
3710,CC(=O)Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,isssty,0,0,-1,-1,-1,-1,External
3711,O=[N+]([O-])N(c1ccccn1)S(=O)(=O)c1ccccc1,isssty,0,0,-1,-1,-1,-1,Train
3712,O=C1OC2C(O)COC2(O)[C@@]1(O)Cc1c[nH]c2ccccc12,isssty,0,0,-1,-1,-1,-1,External
3713,CC(=O)/C=C(\C)[O][Al]([O]/C(C)=C/C(C)=O)[O]/C(C)=C/C(C)=O,isssty,0,0,-1,-1,-1,-1,Train
3714,O=C/C=C/c1ccccc1Cl,isssty,1,1,-1,-1,-1,1,Train
3715,[N-]=[N+]=C1C=NC(=O)NC1=O,isssty,1,1,-1,-1,-1,1,External
3716,Cn1c2ccccc2c2ccccc21,isssty,0,1,-1,-1,-1,1,Train
3717,CC(Cl)=C=O,isssty,-1,1,-1,1,-1,1,Internal
3718,CC(C)=C(Cl)C=O,isssty,0,1,-1,-1,-1,1,Train
3719,CCCN(CCC)CCc1cccc2[nH]c3c(C)ccc(C)c3c12,isssty,1,1,-1,-1,-1,1,Train
3720,CC(=O)c1cccn1[N+](=O)[O-],isssty,1,1,-1,-1,-1,1,Train
3721,CC(=O)c1c([N+](=O)[O-])cc([N+](=O)[O-])n1[N+](=O)[O-],isssty,1,1,-1,-1,-1,1,Train
3722,Nc1ccccc1SCSc1ccccc1N,isssty,0,1,-1,-1,-1,1,Train
3723,Cn1c2ccc3ccccc3c2c2c3ccccc3ccc21,isssty,-1,1,-1,-1,-1,1,Train
3724,O=C1/C(=C2\Nc3ccc(S(=O)(=O)[O-])cc3C2=O)Nc2ccc(S(=O)(=O)[O-])cc21,isssty,0,0,-1,-1,-1,-1,Train
3725,Cc1ccc(/N=N/c2c(O)c(C(=O)[O-])cc3ccccc23)c(S(=O)(=O)[O-])c1,isssty,0,0,-1,-1,-1,-1,External
3726,Nc1c(/N=N/c2ccc([N+](=O)[O-])cc2)c(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])c(/N=N/c3ccccc3)c(O)c12,isssty,1,1,-1,-1,-1,1,Train
3727,Nc1ccc2cc(S(=O)(=O)[O-])cc(O)c2c1/N=N/c1ccc([N+](=O)[O-])cc1S(=O)(=O)[O-],isssty,0,0,-1,-1,-1,-1,Train
3728,O=c1cc(-c2ccccc2)cc(-c2ccccc2)n1/N=C/c1ccc([N+](=O)[O-])o1,isssty,0,1,0,-1,-1,1,External
3729,O=C1c2ccccc2C(=O)c2cc(CO)ccc21,isssty,0,0,-1,-1,-1,-1,Train
3730,Cc1cc2cc3ccccc3cc2c2ccccc12,isssty,-1,1,-1,-1,-1,1,External
3731,Cc1cc2ccccc2c2cc3ccccc3cc12,isssty,-1,1,-1,-1,-1,1,Internal
3732,Nc1ccc(Cc2ccc(N)cc2[N+](=O)[O-])c([N+](=O)[O-])c1,isssty,1,1,-1,-1,-1,1,Train
3733,Cc1ccc2cc3ccc4ccccc4c3cc2c1,isssty,-1,1,-1,-1,-1,1,Train
3734,Nc1cccc2c1Cc1ccccc1-2,isssty,1,1,-1,0,1,1,Train
3735,Nc1ccc2c(c1)-c1ccccc1C2,isssty,1,1,-1,0,1,1,Train
3736,Nc1cccc2c1ccc1ccccc12,isssty,1,1,-1,0,1,1,External
3737,Nc1cc2ccccc2c2ccccc12,isssty,1,1,-1,1,1,1,Train
3738,Nc1cc2cccc3ccc4cccc1c4c32,isssty,1,1,-1,0,1,1,External
3739,Nc1ccc2cccc3c2c1-c1ccccc1-3,isssty,1,1,-1,0,1,1,Internal
3740,Nc1cc2c3c(cccc3c1)-c1ccccc1-2,isssty,1,1,-1,1,1,1,Train
3741,Nc1cccc2c1-c1cccc3cccc-2c13,isssty,1,1,-1,0,1,1,External
3742,Nc1ccc2c(c1)-c1cccc3cccc-2c13,isssty,1,1,-1,0,1,1,External
3743,CCOCC1CO1,isssty,-1,1,-1,1,-1,1,Train
3744,CSc1cc(SC)c(N)c(C)c1N,isssty,1,-1,-1,-1,-1,1,Train
3745,Cc1cc2ccccc2c2cc([N+](=O)[O-])c3ccccc3c12,isssty,1,1,-1,-1,-1,1,External
3746,COC(=O)c1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-],isssty,-1,-1,-1,-1,-1,-1,Train
3747,O=[N+]([O-])c1cc2cc3ccc4cccc5ccc(c2o1)c3c45,isssty,1,-1,-1,-1,-1,1,External
3748,CC1=CCC(=O)O1,isssty,0,0,-1,-1,-1,-1,External
3749,CCCNNCCC,isssty,-1,1,1,-1,-1,1,External
3750,CCCCNNCCCC,isssty,-1,1,1,-1,-1,1,Train
3751,CCCN(N)CCC,isssty,-1,1,1,-1,-1,1,Train
3752,CCCNN,isssty,-1,1,1,-1,-1,1,Internal
3753,O=C(CBr)c1ccc(Br)cc1,isssty,0,0,-1,-1,-1,-1,Train
3754,C[C@]12CC[C@H]3c4ccc(O)cc4CC[C@@H]3[C@H]1C[C@H](O)C2=O,isssty,0,0,-1,-1,-1,-1,Train
3755,CC(C)=CCC/C(C)=C/CO,isssty,0,0,-1,-1,-1,-1,Train
3756,C/C=C/[C@@H]1OC(=O)C=C[C@H]1O,isssty,0,0,-1,-1,-1,-1,Train
3757,CCc1cccc(CC)c1NC(=O)CO,isssty,0,1,-1,-1,-1,1,Train
3758,CCc1cccc(CC)c1NC(=O)CCl,isssty,0,1,-1,-1,-1,1,Train
3759,CCc1cccc(CC)c1N=O,isssty,1,1,-1,-1,-1,1,Train
3760,CCc1cccc(CC)c1N(COC)C(=O)CO,isssty,0,0,-1,-1,-1,-1,Train
3761,CC(C)(/N=N/C(C)(C)C(=N)N)C(=N)N,isssty,1,1,-1,-1,-1,1,Train
3762,Cc1ccc2c(c1O)C(=O)c1ccccc1C2=O,isssty,1,1,-1,-1,-1,1,Train
3763,CC(C)NCC(O)COc1cccc2[nH]c3ccccc3c12,isssty,0,0,-1,-1,-1,-1,External
3764,CC(C)(C)NCC(O)COc1cccc2c1C[C@@H](O)[C@@H](O)C2,isssty,0,0,-1,-1,-1,-1,External
3765,C=C(C)C1C=C2C(COC(=O)CCCCCCCCCCCCCCCCC)=CC=C2C(C)=CC1,isssty,0,1,-1,-1,-1,1,Train
3766,C=C(C)c1ccc(C)c2ccc(C=O)c-2c1,isssty,1,1,-1,-1,-1,1,Train
3767,C=C(C)c1ccc(C)c2ccc(CO)c-2c1,isssty,1,1,-1,-1,-1,1,Train
3768,Cc1cc(O)c2c(c1)C(=O)C(c1c(C)cc3c(c1O)C(=O)C=CC3=O)=CC2=O,isssty,0,0,-1,-1,-1,-1,Train
3769,Cn1c2ccccc2c2cc([N+](=O)[O-])ccc21,isssty,1,1,-1,-1,-1,1,Train
3770,[O-][n+]1cc2cnccc2cn1,isssty,1,0,-1,-1,-1,1,Train
3771,[O-][n+]1ccc2cnncc2c1,isssty,1,1,-1,-1,-1,1,Train
3772,NNc1nncc2cnccc12,isssty,1,1,-1,-1,-1,1,Train
3773,Cc1ccc(C)c2c1[nH]c1ccccc12,isssty,1,0,-1,-1,-1,1,Train
3774,Cc1ccc(C)c2c1[nH]c1ccc([N+](=O)[O-])cc12,isssty,1,1,-1,-1,-1,1,Train
3775,COc1nncc2ccncc12,isssty,0,0,-1,-1,-1,-1,Train
3776,Clc1nncc2cnccc12,isssty,0,0,-1,-1,-1,-1,Train
3777,c1cnc2cnncc2c1,isssty,0,0,-1,-1,-1,-1,Internal
3778,[O-][n+]1cc2cccnc2cn1,isssty,0,0,-1,-1,-1,-1,Train
3779,[O-][n+]1cc2ncccc2cn1,isssty,0,0,-1,-1,-1,-1,Train
3780,NNc1nncc2cccnc12,isssty,1,1,-1,-1,-1,1,Train
3781,COc1nncc2ncccc12,isssty,0,0,-1,-1,-1,-1,Train
3782,COc1nncc2cccnc12,isssty,0,0,-1,-1,-1,-1,Train
3783,Cc1ccccc1OCC(O)CNCCOc1ccc(C(N)=O)cc1,isssty,0,0,-1,-1,-1,-1,Train
3784,[O-][n+]1cc2ccccc2cn1,isssty,0,0,-1,-1,-1,-1,Train
3785,COc1nncc2ccccc12,isssty,0,0,-1,-1,-1,-1,Train
3786,Cc1cc(N)c(C)c2c1[nH]c1ccc(O)cc12,isssty,1,0,-1,-1,-1,1,Train
3787,COc1ccc2[nH]c3c(C)cc(N)c(C)c3c2c1,isssty,1,0,-1,-1,-1,1,Train
3788,Cn1c2ccccc2c2cc(N)ccc21,isssty,1,1,-1,-1,-1,1,Train
3789,CCc1cccc2cc(C(O)CNC(C)(C)C)oc12,isssty,0,0,-1,-1,-1,-1,External
3790,Cc1ccc2[nH]c3c(C)ccc(C)c3c2c1,isssty,1,0,-1,-1,-1,1,Train
3791,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,isssty,0,0,-1,-1,-1,-1,Train
3792,COC1=CC(=C2NC(c3ccccc3)=C(c3ccccc3)N2)C=CC1=O,isssty,0,1,-1,-1,-1,1,External
3793,O=S(=O)([O-])c1ccc2cc(O)ccc2c1,isssty,0,0,-1,-1,-1,-1,Train
3794,O=S(=O)([O-])c1cc(S(=O)(=O)[O-])c2cc(O)ccc2c1,isssty,0,0,-1,-1,-1,-1,Train
3795,O=Cc1ccccc1O,isssty,0,0,-1,-1,-1,-1,Train
3796,Cc1c(O)cc2c(c1O)C(=O)c1cccc(O)c1C2=O,isssty,1,1,-1,-1,-1,1,Train
3797,Nc1ccc(-c2cc(Cl)c(N)c(Cl)c2)cc1Cl,isssty,1,1,-1,-1,-1,1,Train
3798,COc1ccc(-c2nc(-c3ccc(C)cc3)c(-c3ccc(C)cc3)[nH]2)cc1OC,isssty,1,1,-1,-1,-1,1,External
3799,COc1ccc(-c2nc(-c3ccccc3)[nH]c2-c2ccc(OC)cc2)cc1,isssty,1,1,-1,-1,-1,1,Train
3800,Cc1ccc(-c2nc(-c3ccc(C)cc3C)[nH]c2-c2ccc(C)cc2)cc1,isssty,1,1,-1,-1,-1,1,Train
